order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,sub_category,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,month,year
US-2021-153612,12/22/2020,12/27/2020,Beth Thompson,Newell,Newell 336,Home Office,Office Supplies,Art,Central,54880,Superior,Wisconsin,United States,0,4.96,4,17.12,0.29,Dec,2020
US-2021-157287,12/22/2020,12/23/2020,Harold Ryan,Other,Harbour Creations Steel Folding Chair,Corporate,Furniture,Chairs,East,19140,Philadelphia,Pennsylvania,United States,0.3,0.00,7,422.63,0,Dec,2020
US-2021-157287,12/22/2020,12/23/2020,Harold Ryan,Tennsco,"Tennsco Lockers, Sand",Corporate,Office Supplies,Storage,East,19140,Philadelphia,Pennsylvania,United States,0.2,1.68,2,33.57,0.05,Dec,2020
US-2021-117828,12/23/2020,12/26/2020,Bradley Drucker,Belkin,Belkin Premiere Surge Master II 8-outlet surge protector,Consumer,Office Supplies,Appliances,South,23223,Richmond,Virginia,United States,0,56.35,4,194.32,0.29,Dec,2020
US-2021-103471,12/24/2020,12/28/2020,Jim Radford,Atlantic,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,West,80906,Colorado Springs,Colorado,United States,0.7,-786.74,7,590.06,-1.333333333,Dec,2020
US-2021-103471,12/24/2020,12/28/2020,Jim Radford,Dixon,"Dixon My First Ticonderoga Pencil, #2",Consumer,Office Supplies,Art,West,80906,Colorado Springs,Colorado,United States,0.2,1.58,3,14.04,0.1125,Dec,2020
US-2021-120103,12/24/2020,12/29/2020,Maribeth Schnelling,Other,Magna Visual Magnetic Picture Hangers,Consumer,Furniture,Furnishings,West,85023,Phoenix,Arizona,United States,0.2,1.74,2,7.71,0.225,Dec,2020
US-2021-120103,12/24/2020,12/29/2020,Maribeth Schnelling,Other,Computer Printout Paper with Letter-Trim Perforations,Consumer,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,37.18,7,106.23,0.35,Dec,2020
US-2021-120103,12/24/2020,12/29/2020,Maribeth Schnelling,Clearsounds,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,Technology,Phones,West,85023,Phoenix,Arizona,United States,0.2,11.20,2,111.98,0.1,Dec,2020
US-2021-124653,12/24/2020,12/26/2020,David Bremer,Smead,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Corporate,Office Supplies,Labels,East,14609,Rochester,New York,United States,0,10.35,7,21.56,0.48,Dec,2020
US-2021-124653,12/24/2020,12/26/2020,David Bremer,Xerox,Xerox 1887,Corporate,Office Supplies,Paper,East,14609,Rochester,New York,United States,0,63.74,7,132.79,0.48,Dec,2020
US-2021-124653,12/24/2020,12/26/2020,David Bremer,Xerox,Xerox 1967,Corporate,Office Supplies,Paper,East,14609,Rochester,New York,United States,0,6.22,2,12.96,0.48,Dec,2020
US-2021-128587,12/24/2020,12/30/2020,Harry Marie,Eldon,"Eldon Regeneration Recycled Desk Accessories, Black",Corporate,Furniture,Furnishings,Central,65807,Springfield,Missouri,United States,0,3.78,2,9.68,0.39,Dec,2020
US-2021-128587,12/24/2020,12/30/2020,Harry Marie,Canon,Canon PC1060 Personal Laser Copier,Corporate,Technology,Copiers,Central,65807,Springfield,Missouri,United States,0,"2,302.97",7,"4,899.93",0.47,Dec,2020
US-2021-135538,12/24/2020,12/28/2020,Harold Ryan,SAFCO,SAFCO Arco Folding Chair,Corporate,Furniture,Chairs,West,85234,Gilbert,Arizona,United States,0.2,99.43,4,883.84,0.1125,Dec,2020
US-2021-158456,12/24/2020,12/29/2020,Kean Takahito,Avery,Avery Hole Reinforcements,Consumer,Office Supplies,Binders,West,90032,Los Angeles,California,United States,0.2,7.23,4,19.94,0.3625,Dec,2020
US-2021-158456,12/24/2020,12/29/2020,Kean Takahito,Other,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Consumer,Office Supplies,Fasteners,West,90032,Los Angeles,California,United States,0,21.58,4,45.92,0.47,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Executive Impressions,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Consumer,Furniture,Furnishings,East,43017,Dublin,Ohio,United States,0.2,19.08,4,72.70,0.2625,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Stanley,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Consumer,Office Supplies,Art,East,43017,Dublin,Ohio,United States,0.2,2.72,2,27.17,0.1,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Ibico,Ibico Standard Transparent Covers,Consumer,Office Supplies,Binders,East,43017,Dublin,Ohio,United States,0.7,-13.84,4,19.78,-0.7,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Other,OIC Bulk Pack Metal Binder Clips,Consumer,Office Supplies,Fasteners,East,43017,Dublin,Ohio,United States,0.2,1.81,2,5.58,0.325,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Other,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Consumer,Office Supplies,Paper,East,43017,Dublin,Ohio,United States,0.2,8.23,6,22.70,0.3625,Dec,2020
US-2021-169397,12/24/2020,12/27/2020,Joni Blumstein,Other,Swingline SM12-08 MicroCut Jam Free Shredder,Consumer,Technology,Machines,East,43017,Dublin,Ohio,United States,0.7,-383.99,4,479.99,-0.8,Dec,2020
US-2021-111780,12/25/2020,12/30/2020,Ralph Arnett,Other,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Consumer,Office Supplies,Paper,West,92037,San Diego,California,United States,0,6.17,3,12.60,0.49,Dec,2020
US-2021-111780,12/25/2020,12/30/2020,Ralph Arnett,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,West,92037,San Diego,California,United States,0,8.07,3,17.94,0.45,Dec,2020
US-2021-111780,12/25/2020,12/30/2020,Ralph Arnett,Brother,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Consumer,Technology,Copiers,West,92037,San Diego,California,United States,0.2,224.99,5,"1,199.96",0.1875,Dec,2020
US-2021-113152,12/25/2020,12/30/2020,Jim Karlsson,Atlantic,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,East,10024,New York City,New York,United States,0.2,56.20,2,449.57,0.125,Dec,2020
US-2021-113152,12/25/2020,12/30/2020,Jim Karlsson,Plantronics,Plantronics Savi W720 Multi-Device Wireless Headset System,Consumer,Technology,Accessories,East,10024,New York City,New York,United States,0,371.32,2,843.90,0.44,Dec,2020
US-2021-136749,12/25/2020,12/27/2020,Lena Hernandez,Tenex,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Consumer,Furniture,Furnishings,South,31907,Columbus,Georgia,United States,0,46.90,6,275.88,0.17,Dec,2020
US-2021-136749,12/25/2020,12/27/2020,Lena Hernandez,Other,Tuf-Vin Binders,Consumer,Office Supplies,Binders,South,31907,Columbus,Georgia,United States,0,74.21,5,157.90,0.47,Dec,2020
US-2021-143980,12/25/2020,12/29/2020,Jim Kriz,Kensington,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,Office Supplies,Appliances,East,10011,New York City,New York,United States,0,124.49,2,414.96,0.3,Dec,2020
US-2021-144288,12/25/2020,12/31/2020,Maria Bertelson,Avery,Avery 474,Consumer,Office Supplies,Labels,South,37211,Nashville,Tennessee,United States,0.2,3.34,4,9.22,0.3625,Dec,2020
US-2021-144288,12/25/2020,12/31/2020,Maria Bertelson,Xerox,Xerox 227,Consumer,Office Supplies,Paper,South,37211,Nashville,Tennessee,United States,0.2,3.63,2,10.37,0.35,Dec,2020
US-2021-144890,12/25/2020,12/29/2020,Sean Miller,Xerox,Xerox 1949,Home Office,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0,4.88,2,9.96,0.49,Dec,2020
US-2021-147739,12/25/2020,12/29/2020,Justin Deggeller,Tenex,Tenex Antistatic Computer Chair Mats,Corporate,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,United States,0.2,-68.39,4,547.14,-0.125,Dec,2020
US-2021-153717,12/25/2020,1/1/2021,Dionis Lloyd,Rush,Rush Hierlooms Collection Rich Wood Bookcases,Corporate,Furniture,Bookcases,Central,48227,Detroit,Michigan,United States,0,20.93,1,160.98,0.13,Dec,2020
US-2021-153717,12/25/2020,1/1/2021,Dionis Lloyd,Newell,Newell 351,Corporate,Office Supplies,Art,Central,48227,Detroit,Michigan,United States,0,0.95,1,3.28,0.29,Dec,2020
US-2021-153717,12/25/2020,1/1/2021,Dionis Lloyd,Xerox,Xerox 1978,Corporate,Office Supplies,Paper,Central,48227,Detroit,Michigan,United States,0,8.50,3,17.34,0.49,Dec,2020
US-2021-153717,12/25/2020,1/1/2021,Dionis Lloyd,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Corporate,Technology,Phones,Central,48227,Detroit,Michigan,United States,0,19.97,2,73.98,0.27,Dec,2020
US-2021-111073,12/26/2020,12/30/2020,Mick Crebagga,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,East,44256,Medina,Ohio,United States,0.4,-15.48,1,51.59,-0.3,Dec,2020
US-2021-119550,12/26/2020,12/31/2020,Roger Barcio,Office Star,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Home Office,Furniture,Chairs,Central,77070,Houston,Texas,United States,0.3,-90.38,3,275.06,-0.328571429,Dec,2020
US-2021-124933,12/26/2020,12/30/2020,David Flashing,Xerox,Xerox 1906,Consumer,Office Supplies,Paper,East,10009,New York City,New York,United States,0,99.94,6,212.64,0.47,Dec,2020
US-2021-158792,12/26/2020,1/2/2021,Brian Dahlen,Other,Staples,Consumer,Office Supplies,Fasteners,East,1841,Lawrence,Massachusetts,United States,0,10.43,5,22.20,0.47,Dec,2020
US-2021-101889,12/27/2020,12/31/2020,David Bremer,Riverside,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Corporate,Furniture,Tables,East,43302,Marion,Ohio,United States,0.4,-464.70,9,"1,548.99",-0.3,Dec,2020
US-2021-101889,12/27/2020,12/31/2020,David Bremer,Staple envelope,Staple envelope,Corporate,Office Supplies,Envelopes,East,43302,Marion,Ohio,United States,0.2,6.71,3,19.87,0.3375,Dec,2020
US-2021-103870,12/27/2020,12/31/2020,Sung Pak,O'Sullivan,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Corporate,Furniture,Bookcases,South,37130,Murfreesboro,Tennessee,United States,0.2,8.19,2,131.10,0.0625,Dec,2020
US-2021-103870,12/27/2020,12/31/2020,Sung Pak,Executive Impressions,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Corporate,Furniture,Furnishings,South,37130,Murfreesboro,Tennessee,United States,0.2,16.01,3,53.35,0.3,Dec,2020
US-2021-103870,12/27/2020,12/31/2020,Sung Pak,Staple magnet,Staple magnet,Corporate,Office Supplies,Storage,South,37130,Murfreesboro,Tennessee,United States,0.2,2.25,3,22.51,0.1,Dec,2020
US-2021-103870,12/27/2020,12/31/2020,Sung Pak,Maxell,Maxell CD-R Discs,Corporate,Technology,Accessories,South,37130,Murfreesboro,Tennessee,United States,0.2,0.71,3,4.73,0.15,Dec,2020
US-2021-103870,12/27/2020,12/31/2020,Sung Pak,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,Technology,Accessories,South,37130,Murfreesboro,Tennessee,United States,0.2,-12.73,7,72.74,-0.175,Dec,2020
US-2021-117415,12/27/2020,12/31/2020,Steve Nguyen,Atlantic,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Home Office,Furniture,Bookcases,Central,77041,Houston,Texas,United States,0.32,-46.98,3,532.40,-0.088235294,Dec,2020
US-2021-117415,12/27/2020,12/31/2020,Steve Nguyen,Global,"Global Fabric Manager's Chair, Dark Gray",Home Office,Furniture,Chairs,Central,77041,Houston,Texas,United States,0.3,-15.15,3,212.06,-0.071428571,Dec,2020
US-2021-117415,12/27/2020,12/31/2020,Steve Nguyen,Other,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Home Office,Office Supplies,Envelopes,Central,77041,Houston,Texas,United States,0.2,35.42,9,113.33,0.3125,Dec,2020
US-2021-117415,12/27/2020,12/31/2020,Steve Nguyen,Plantronics,Plantronics HL10 Handset Lifter,Home Office,Technology,Phones,Central,77041,Houston,Texas,United States,0.2,41.76,4,371.17,0.1125,Dec,2020
US-2021-130113,12/27/2020,12/31/2020,Aaron Hawkins,Fellowes,Fellowes Super Stor/Drawer Files,Corporate,Office Supplies,Storage,West,94122,San Francisco,California,United States,0,61.39,2,323.10,0.19,Dec,2020
US-2021-130113,12/27/2020,12/31/2020,Aaron Hawkins,Other,Geemarc AmpliPOWER60,Corporate,Technology,Phones,West,94122,San Francisco,California,United States,0.2,75.17,9,668.16,0.1125,Dec,2020
US-2021-134782,12/27/2020,12/31/2020,Maribeth Dona,Strathmore,"Strathmore #10 Envelopes, Ultimate White",Consumer,Office Supplies,Envelopes,South,72701,Fayetteville,Arkansas,United States,0,51.66,2,105.42,0.49,Dec,2020
US-2021-148376,12/27/2020,12/31/2020,Arthur Gainer,Belkin,Belkin F9G930V10-GRY 9 Outlet Surge,Consumer,Office Supplies,Appliances,West,90008,Los Angeles,California,United States,0,31.02,2,106.96,0.29,Dec,2020
US-2021-148376,12/27/2020,12/31/2020,Arthur Gainer,Avery,Avery 497,Consumer,Office Supplies,Labels,West,90008,Los Angeles,California,United States,0,10.35,7,21.56,0.48,Dec,2020
US-2021-151589,12/27/2020,12/30/2020,Richard Eichhorn,Xerox,Xerox 1917,Consumer,Office Supplies,Paper,Central,54703,Eau Claire,Wisconsin,United States,0,91.95,4,195.64,0.47,Dec,2020
US-2021-151589,12/27/2020,12/30/2020,Richard Eichhorn,Cisco,Cisco SPA 502G IP Phone,Consumer,Technology,Phones,Central,54703,Eau Claire,Wisconsin,United States,0,71.97,2,239.90,0.3,Dec,2020
US-2021-155145,12/27/2020,12/29/2020,Kean Nguyen,Maxell,Maxell 4.7GB DVD-R 5/Pack,Corporate,Technology,Accessories,West,93277,Visalia,California,United States,0,3.48,8,7.92,0.44,Dec,2020
US-2021-163783,12/27/2020,1/1/2021,Daniel Raglin,Sterilite,Sterilite Show Offs Storage Containers,Home Office,Office Supplies,Storage,Central,60610,Chicago,Illinois,United States,0.2,-3.17,3,12.67,-0.25,Dec,2020
US-2021-165085,12/27/2020,12/31/2020,Brad Thomas,Kensington,Kensington 7 Outlet MasterPiece Power Center,Home Office,Office Supplies,Appliances,East,20735,Clinton,Maryland,United States,0,103.23,2,355.96,0.29,Dec,2020
US-2021-165085,12/27/2020,12/31/2020,Brad Thomas,Xerox,Xerox 1950,Home Office,Office Supplies,Paper,East,20735,Clinton,Maryland,United States,0,14.16,5,28.90,0.49,Dec,2020
US-2021-119697,12/28/2020,12/31/2020,Eric Murdock,Other,Lenovo 17-Key USB Numeric Keypad,Consumer,Technology,Accessories,East,19134,Philadelphia,Pennsylvania,United States,0.2,1.36,2,54.38,0.025,Dec,2020
US-2021-148859,12/28/2020,1/1/2021,Fred Harton,Tenex,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Consumer,Office Supplies,Storage,Central,60623,Chicago,Illinois,United States,0.2,1.55,2,24.82,0.0625,Dec,2020
US-2021-130855,12/29/2020,1/5/2021,Roy Französisch,Acme,Acme Serrated Blade Letter Opener,Consumer,Office Supplies,Supplies,East,10035,New York City,New York,United States,0,0.06,2,6.36,0.01,Dec,2020
US-2021-135580,12/30/2020,1/3/2021,Clay Ludtke,Tyvek,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Consumer,Office Supplies,Envelopes,West,90049,Los Angeles,California,United States,0,122.15,3,271.44,0.45,Dec,2020
US-2021-135580,12/30/2020,1/3/2021,Clay Ludtke,Xerox,Xerox 1929,Consumer,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0,31.52,3,68.52,0.46,Dec,2020
US-2021-135580,12/30/2020,1/3/2021,Clay Ludtke,Other,2300 Heavy-Duty Transfer File Systems by Perma,Consumer,Office Supplies,Storage,West,90049,Los Angeles,California,United States,0,14.24,3,74.94,0.19,Dec,2020
US-2021-135580,12/30/2020,1/3/2021,Clay Ludtke,Zebra,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,Technology,Machines,West,90049,Los Angeles,California,United States,0.2,286.71,6,"2,548.56",0.1125,Dec,2020
US-2021-135580,12/30/2020,1/3/2021,Clay Ludtke,Cisco,Cisco SPA 502G IP Phone,Consumer,Technology,Phones,West,90049,Los Angeles,California,United States,0.2,35.99,3,287.88,0.125,Dec,2020
US-2021-109197,12/31/2020,1/4/2021,Jas O'Carroll,Ibico,Ibico Hi-Tech Manual Binding System,Consumer,Office Supplies,Binders,West,59801,Missoula,Montana,United States,0.2,152.50,2,487.98,0.3125,Dec,2020
US-2021-109470,12/31/2020,1/3/2021,Karen Carlisle,Ibico,Ibico Plastic Spiral Binding Combs,Corporate,Office Supplies,Binders,South,42420,Henderson,Kentucky,United States,0,167.81,12,364.80,0.46,Dec,2020
US-2021-109470,12/31/2020,1/3/2021,Karen Carlisle,GBC,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Corporate,Office Supplies,Binders,South,42420,Henderson,Kentucky,United States,0,27.89,4,60.64,0.46,Dec,2020
US-2021-109470,12/31/2020,1/3/2021,Karen Carlisle,Other,Aluminum Screw Posts,Corporate,Office Supplies,Binders,South,42420,Henderson,Kentucky,United States,0,38.15,5,76.30,0.5,Dec,2020
US-2021-109470,12/31/2020,1/3/2021,Karen Carlisle,Other,Tuf-Vin Binders,Corporate,Office Supplies,Binders,South,42420,Henderson,Kentucky,United States,0,44.53,3,94.74,0.47,Dec,2020
US-2021-120901,12/31/2020,1/4/2021,Barry Gonzalez,Stockwell,Stockwell Push Pins,Consumer,Office Supplies,Fasteners,Central,78745,Austin,Texas,United States,0.2,0.57,2,3.49,0.1625,Dec,2020
US-2021-120901,12/31/2020,1/4/2021,Barry Gonzalez,Fellowes,Fellowes Stor/Drawer Steel Plus Storage Drawers,Consumer,Office Supplies,Storage,Central,78745,Austin,Texas,United States,0.2,-26.72,2,152.69,-0.175,Dec,2020
US-2021-120901,12/31/2020,1/4/2021,Barry Gonzalez,Staple remover,Staple remover,Consumer,Office Supplies,Supplies,Central,78745,Austin,Texas,United States,0.2,-1.32,2,5.89,-0.225,Dec,2020
US-2021-139780,12/31/2020,1/2/2021,Anna Häberlin,Fellowes,Fellowes Presentation Covers for Comb Binding Machines,Corporate,Office Supplies,Binders,Central,48205,Detroit,Michigan,United States,0,52.38,8,116.40,0.45,Dec,2020
US-2021-156377,12/31/2020,1/5/2021,Trudy Brown,Eldon,"Eldon Expressions Wood Desk Accessories, Oak",Consumer,Furniture,Furnishings,Central,75051,Grand Prairie,Texas,United States,0.6,-11.44,5,14.76,-0.775,Dec,2020
US-2021-156377,12/31/2020,1/5/2021,Trudy Brown,Newell,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Consumer,Office Supplies,Binders,Central,75051,Grand Prairie,Texas,United States,0.8,-5.85,4,3.66,-1.6,Dec,2020
US-2022-160304,1/2/2021,1/7/2021,Brendan Murry,Bush,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Corporate,Furniture,Bookcases,East,20877,Gaithersburg,Maryland,United States,0,38.27,3,173.94,0.22,Jan,2021
US-2022-160304,1/2/2021,1/7/2021,Brendan Murry,Other,GE 30522EE2,Corporate,Technology,Phones,East,20877,Gaithersburg,Maryland,United States,0,67.27,2,231.98,0.29,Jan,2021
US-2022-105207,1/3/2021,1/8/2021,Bill Overfelt,Hon,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Corporate,Furniture,Tables,Central,74012,Broken Arrow,Oklahoma,United States,0,350.43,7,"1,592.85",0.22,Jan,2021
US-2022-105207,1/3/2021,1/8/2021,Bill Overfelt,Storex,Storex Dura Pro Binders,Corporate,Office Supplies,Binders,Central,74012,Broken Arrow,Oklahoma,United States,0,5.35,2,11.88,0.45,Jan,2021
US-2022-116365,1/3/2021,1/8/2021,Christine Abelman,Imation,Imation Clip USB flash drive - 8 GB,Corporate,Technology,Accessories,Central,78207,San Antonio,Texas,United States,0.2,-5.26,2,30.08,-0.175,Jan,2021
US-2022-116365,1/3/2021,1/8/2021,Christine Abelman,WD My Passport,WD My Passport Ultra 1TB Portable External Hard Drive,Corporate,Technology,Accessories,Central,78207,San Antonio,Texas,United States,0.2,-6.21,3,165.60,-0.0375,Jan,2021
US-2022-116365,1/3/2021,1/8/2021,Christine Abelman,AT&T,AT&T 17929 Lendline Telephone,Corporate,Technology,Phones,Central,78207,San Antonio,Texas,United States,0.2,13.57,5,180.96,0.075,Jan,2021
US-2022-125206,1/3/2021,1/5/2021,Lena Radford,Other,Recycled Steel Personal File for Hanging File Folders,Consumer,Office Supplies,Storage,West,90045,Los Angeles,California,United States,0,28.62,2,114.46,0.25,Jan,2021
US-2022-158211,1/4/2021,1/8/2021,Ben Peterman,Newell,Newell 312,Corporate,Office Supplies,Art,East,19143,Philadelphia,Pennsylvania,United States,0.2,0.58,1,4.67,0.125,Jan,2021
US-2022-158211,1/4/2021,1/8/2021,Ben Peterman,Avery,Avery Arch Ring Binders,Corporate,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,United States,0.7,-80.18,6,104.58,-0.766666667,Jan,2021
US-2022-164630,1/4/2021,1/9/2021,Erica Bern,Hewlett-Packard,Hewlett Packard 310 Color Digital Copier,Corporate,Technology,Copiers,South,28205,Charlotte,North Carolina,United States,0.2,120.00,4,959.97,0.125,Jan,2021
US-2022-134474,1/5/2021,1/7/2021,Anthony Johnson,Newell,Newell 337,Corporate,Office Supplies,Art,South,32216,Jacksonville,Florida,United States,0.2,0.59,2,5.25,0.1125,Jan,2021
US-2022-134474,1/5/2021,1/7/2021,Anthony Johnson,Logitech,Logitech MX Performance Wireless Mouse,Corporate,Technology,Accessories,South,32216,Jacksonville,Florida,United States,0.2,40.69,6,191.47,0.2125,Jan,2021
US-2022-134474,1/5/2021,1/7/2021,Anthony Johnson,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Corporate,Technology,Phones,South,32216,Jacksonville,Florida,United States,0.2,5.18,2,59.18,0.0875,Jan,2021
US-2022-101938,1/7/2021,1/12/2021,Dianna Wilson,Panasonic,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Home Office,Office Supplies,Art,West,94601,Oakland,California,United States,0,10.03,1,34.58,0.29,Jan,2021
US-2022-158806,1/7/2021,1/11/2021,Neoma Murray,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Consumer,Furniture,Furnishings,Central,79109,Amarillo,Texas,United States,0.6,-10.96,3,23.08,-0.475,Jan,2021
US-2022-158806,1/7/2021,1/11/2021,Neoma Murray,Xerox,Xerox 212,Consumer,Office Supplies,Paper,Central,79109,Amarillo,Texas,United States,0.2,9.07,5,25.92,0.35,Jan,2021
US-2022-100461,1/8/2021,1/12/2021,Jack O'Briant,Atlantic,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Corporate,Furniture,Bookcases,Central,53132,Franklin,Wisconsin,United States,0,407.13,6,"1,565.88",0.26,Jan,2021
US-2022-100461,1/8/2021,1/12/2021,Jack O'Briant,Other,Plastic Binding Combs,Corporate,Office Supplies,Binders,Central,53132,Franklin,Wisconsin,United States,0,49.84,7,106.05,0.47,Jan,2021
US-2022-137295,1/8/2021,1/13/2021,Vivek Sundaresam,Newell,Newell 319,Consumer,Office Supplies,Art,South,27604,Raleigh,North Carolina,United States,0.2,5.95,3,47.62,0.125,Jan,2021
US-2022-137295,1/8/2021,1/13/2021,Vivek Sundaresam,XtraLife,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Consumer,Office Supplies,Binders,South,27604,Raleigh,North Carolina,United States,0.7,-24.66,7,30.83,-0.8,Jan,2021
US-2022-137295,1/8/2021,1/13/2021,Vivek Sundaresam,Avaya,Avaya 5410 Digital phone,Consumer,Technology,Phones,South,27604,Raleigh,North Carolina,United States,0.2,10.88,2,108.78,0.1,Jan,2021
US-2022-108882,1/9/2021,1/15/2021,Laura Armstrong,Logitech,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Corporate,Technology,Accessories,West,93727,Fresno,California,United States,0,118.98,5,349.95,0.34,Jan,2021
US-2022-108882,1/9/2021,1/15/2021,Laura Armstrong,Other,netTALK DUO VoIP Telephone Service,Corporate,Technology,Phones,West,93727,Fresno,California,United States,0.2,141.72,9,377.93,0.375,Jan,2021
US-2022-126543,1/9/2021,1/13/2021,Maureen Fritzler,DAX,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Corporate,Furniture,Furnishings,East,43615,Toledo,Ohio,United States,0.2,3.79,2,15.17,0.25,Jan,2021
US-2022-116547,1/10/2021,1/17/2021,Ken Black,Other,24-Hour Round Wall Clock,Corporate,Furniture,Furnishings,West,98115,Seattle,Washington,United States,0,34.37,4,79.92,0.43,Jan,2021
US-2022-116547,1/10/2021,1/17/2021,Ken Black,Logitech,Logitech Media Keyboard K200,Corporate,Technology,Accessories,West,98115,Seattle,Washington,United States,0,13.30,2,69.98,0.19,Jan,2021
US-2022-163937,1/10/2021,1/13/2021,Joy Bell-,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,West,98632,Longview,Washington,United States,0,7.70,5,24.85,0.31,Jan,2021
US-2022-126529,1/11/2021,1/13/2021,Deanra Eno,Xerox,Xerox 2,Home Office,Office Supplies,Paper,East,45503,Springfield,Ohio,United States,0.2,5.44,3,15.55,0.35,Jan,2021
US-2022-126529,1/11/2021,1/13/2021,Deanra Eno,Xerox,Xerox 1935,Home Office,Office Supplies,Paper,East,45503,Springfield,Ohio,United States,0.2,20.58,3,63.31,0.325,Jan,2021
US-2022-126529,1/11/2021,1/13/2021,Deanra Eno,Other,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Home Office,Technology,Phones,East,45503,Springfield,Ohio,United States,0.4,-9.87,2,15.59,-0.633333333,Jan,2021
US-2022-141887,1/11/2021,1/15/2021,Mark Packer,Ultra,Ultra Door Push Plate,Home Office,Furniture,Furnishings,East,43229,Columbus,Ohio,United States,0.2,8.94,14,54.99,0.1625,Jan,2021
US-2022-133368,1/14/2021,1/20/2021,Anna Gayman,Electrix,Electrix Fluorescent Magnifier Lamps & Weighted Base,Consumer,Furniture,Furnishings,South,28027,Concord,North Carolina,United States,0.2,31.58,8,315.78,0.1,Jan,2021
US-2022-133368,1/14/2021,1/20/2021,Anna Gayman,Xerox,Xerox 1882,Consumer,Office Supplies,Paper,South,28027,Concord,North Carolina,United States,0.2,32.47,2,89.57,0.3625,Jan,2021
US-2022-137848,1/15/2021,1/21/2021,William Brown,Other,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,17.34,3,49.54,0.35,Jan,2021
US-2022-137848,1/15/2021,1/21/2021,William Brown,Other,"#10 Gummed Flap White Envelopes, 100/Box",Consumer,Office Supplies,Envelopes,East,10011,New York City,New York,United States,0,7.60,4,16.52,0.46,Jan,2021
US-2022-137848,1/15/2021,1/21/2021,William Brown,Xerox,Xerox 1959,Consumer,Office Supplies,Paper,East,10011,New York City,New York,United States,0,28.86,9,60.12,0.48,Jan,2021
US-2022-140746,1/15/2021,1/15/2021,Roy Collins,Bevis,"Bevis Round Bullnose 29"" High Table Top",Consumer,Furniture,Tables,East,6824,Fairfield,Connecticut,United States,0.3,-15.58,1,181.80,-0.085714286,Jan,2021
